CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory
CUST02219,Male,49,Jakarta,41.8,40,59,8,198,Electronics
CUST02220,Female,29,Jakarta,91.8,91,1,36,932,Home & Living
CUST02221,Male,58,Yogyakarta,16.7,8,92,7,171,Sports
CUST02222,Female,21,Surabaya,33.7,48,11,2,152,Food & Beverage
CUST02223,Female,43,Makassar,65.5,56,16,31,514,Electronics
CUST02224,Male,28,Surabaya,93.5,89,1,43,928,Home & Living
CUST02225,Male,55,Surabaya,17.9,10,93,2,209,Beauty
CUST02226,Female,48,Palembang,74.2,66,13,28,583,Fashion
CUST02227,Female,42,Palembang,64.5,63,10,30,506,Food & Beverage
CUST02228,Male,61,Palembang,20.0,12,98,1,189,Electronics
CUST02229,Female,22,Jakarta,36.5,47,9,6,28,Food & Beverage
CUST02230,Female,57,Bandung,20.0,13,95,1,172,Electronics
CUST02231,Male,18,Jakarta,29.6,50,4,6,78,Fashion
CUST02232,Male,25,Medan,29.3,51,1,2,379,Fashion
CUST02233,Male,59,Medan,15.0,13,92,2,10,Electronics
CUST02234,Female,70,Palembang,17.9,19,95,5,98,Beauty
CUST02235,Female,48,Makassar,69.4,59,5,28,483,Food & Beverage
CUST02236,Male,63,Jakarta,14.8,18,91,1,29,Home & Living
CUST02237,Male,60,Bandung,15.2,12,97,4,97,Food & Beverage
CUST02238,Male,42,Surabaya,62.9,61,19,29,347,Home & Living
CUST02239,Female,23,Jakarta,42.0,50,5,1,115,Fashion
CUST02240,Female,29,Surabaya,31.6,46,8,1,270,Fashion
CUST02241,Female,59,Jakarta,21.2,8,101,2,73,Electronics
CUST02242,Female,47,Semarang,75.3,59,10,29,399,Fashion
CUST02243,Male,45,Surabaya,45.0,33,55,11,133,Electronics
CUST02244,Female,47,Jakarta,66.6,56,6,30,460,Food & Beverage
CUST02245,Female,59,Surabaya,16.1,14,95,1,227,Sports
CUST02246,Male,47,Surabaya,43.5,33,56,13,206,Beauty
CUST02247,Female,50,Bandung,45.7,32,61,10,162,Fashion
CUST02248,Female,27,Medan,97.7,84,1,42,992,Fashion
CUST02249,Female,22,Semarang,31.3,49,7,3,55,Fashion
CUST02250,Male,30,Palembang,88.2,97,1,44,641,Food & Beverage
CUST02251,Female,30,Makassar,92.5,85,5,48,922,Electronics
CUST02252,Female,43,Bandung,69.1,62,10,30,462,Fashion
CUST02253,Male,52,Jakarta,42.8,35,56,12,225,Food & Beverage
CUST02254,Female,61,Medan,17.9,7,101,1,10,Beauty
CUST02255,Female,58,Surabaya,20.9,14,97,3,166,Electronics
CUST02256,Female,62,Surabaya,20.4,14,95,4,12,Fashion
CUST02257,Male,32,Surabaya,97.2,89,7,45,886,Electronics
CUST02258,Female,26,Jakarta,39.7,42,12,1,198,Food & Beverage
CUST02259,Male,29,Jakarta,37.1,44,11,3,255,Food & Beverage
CUST02260,Male,45,Makassar,59.4,63,9,31,483,Food & Beverage
CUST02261,Female,48,Jakarta,62.6,64,16,32,513,Food & Beverage
CUST02262,Male,27,Medan,35.8,48,6,7,231,Home & Living
CUST02263,Male,26,Semarang,92.6,98,1,41,933,Electronics
CUST02264,Female,45,Surabaya,67.7,59,15,30,406,Electronics
CUST02265,Female,52,Bandung,50.8,38,59,13,247,Home & Living
CUST02266,Male,61,Semarang,20.8,12,98,1,10,Electronics
CUST02267,Male,29,Jakarta,32.2,55,5,1,249,Home & Living
CUST02268,Female,45,Jakarta,70.5,61,19,28,469,Electronics
CUST02269,Male,21,Semarang,90.3,85,6,43,894,Sports
CUST02270,Female,25,Surabaya,32.8,48,9,3,188,Electronics
CUST02271,Male,31,Jakarta,29.7,48,4,3,60,Home & Living
CUST02272,Female,44,Bandung,46.5,34,58,11,225,Electronics
CUST02273,Female,34,Makassar,102.9,88,4,46,868,Fashion
CUST02274,Male,44,Surabaya,68.1,56,15,26,517,Beauty
CUST02275,Male,41,Surabaya,62.8,56,16,37,495,Fashion
CUST02276,Male,60,Jakarta,20.6,12,91,2,102,Fashion
CUST02277,Female,19,Bandung,31.5,45,8,4,84,Electronics
CUST02278,Male,62,Bandung,13.4,12,95,1,10,Electronics
CUST02279,Male,33,Jakarta,103.7,81,5,49,917,Electronics
CUST02280,Male,27,Makassar,91.5,90,1,48,1048,Food & Beverage
CUST02281,Male,46,Bandung,59.2,62,8,29,440,Electronics
CUST02282,Male,58,Bandung,23.5,10,99,1,17,Electronics
CUST02283,Female,41,Jakarta,49.9,35,60,8,222,Fashion
CUST02284,Female,41,Medan,42.1,33,58,6,232,Electronics
CUST02285,Female,59,Medan,21.7,8,89,3,63,Home & Living
CUST02286,Male,54,Surabaya,18.1,12,99,2,50,Sports
CUST02287,Male,64,Medan,17.8,6,95,1,224,Beauty
CUST02288,Female,49,Jakarta,51.4,35,60,12,67,Sports
CUST02289,Female,60,Medan,23.8,17,94,1,29,Food & Beverage
CUST02290,Female,48,Bandung,71.0,53,5,29,509,Electronics
CUST02291,Female,27,Medan,104.5,92,1,46,991,Home & Living
CUST02292,Female,43,Surabaya,50.4,37,66,11,237,Electronics
CUST02293,Female,60,Semarang,18.5,15,94,9,60,Food & Beverage
CUST02294,Female,26,Makassar,100.0,86,7,44,1027,Home & Living
CUST02295,Male,44,Jakarta,63.8,62,12,29,491,Beauty
CUST02296,Female,47,Makassar,48.4,35,58,13,244,Fashion
CUST02297,Male,54,Semarang,12.9,14,88,3,205,Electronics
CUST02298,Male,26,Bandung,94.5,83,6,43,957,Home & Living
CUST02299,Female,44,Jakarta,68.3,56,11,35,442,Electronics
CUST02300,Female,30,Bandung,95.1,92,4,46,959,Sports
CUST02301,Female,23,Bandung,33.2,54,2,1,30,Fashion
CUST02302,Male,30,Jakarta,86.4,84,1,42,1013,Home & Living
CUST02303,Female,30,Makassar,22.4,53,1,1,140,Home & Living
CUST02304,Female,52,Surabaya,73.7,55,11,28,573,Fashion
CUST02305,Male,30,Medan,98.8,95,1,43,916,Fashion
CUST02306,Female,61,Bandung,12.9,11,97,3,96,Beauty
CUST02307,Female,66,Makassar,15.7,13,97,1,126,Electronics
CUST02308,Female,46,Bandung,70.6,62,14,29,543,Electronics
CUST02309,Male,29,Surabaya,92.1,90,1,43,1006,Electronics
CUST02310,Male,46,Semarang,69.4,63,15,29,529,Home & Living
CUST02311,Male,47,Semarang,73.3,60,7,27,495,Electronics
CUST02312,Female,48,Yogyakarta,39.9,38,63,11,347,Food & Beverage
CUST02313,Female,30,Semarang,95.4,87,6,43,1041,Fashion
CUST02314,Female,42,Jakarta,52.0,38,56,8,221,Beauty
CUST02315,Female,56,Makassar,23.7,11,95,1,83,Food & Beverage
CUST02316,Female,27,Bandung,92.7,84,3,46,1002,Electronics
CUST02317,Male,42,Jakarta,70.1,60,13,26,496,Beauty
CUST02318,Female,24,Palembang,30.6,52,4,3,250,Electronics
CUST02319,Female,30,Medan,89.3,90,1,49,849,Beauty
CUST02320,Female,30,Yogyakarta,101.4,80,5,45,827,Electronics
CUST02321,Female,52,Jakarta,23.5,13,98,1,10,Electronics
CUST02322,Male,26,Semarang,104.0,89,4,44,649,Home & Living
CUST02323,Male,19,Medan,35.3,54,6,6,235,Food & Beverage
CUST02324,Female,55,Surabaya,17.3,10,95,3,238,Electronics
CUST02325,Male,46,Jakarta,62.4,65,10,34,369,Sports
CUST02326,Male,46,Surabaya,43.7,33,58,9,230,Food & Beverage
CUST02327,Female,26,Bandung,37.8,50,5,7,159,Electronics
CUST02328,Female,59,Semarang,19.4,18,93,4,64,Fashion
CUST02329,Female,64,Bandung,16.5,20,91,1,10,Beauty
CUST02330,Male,45,Surabaya,48.1,32,60,9,96,Electronics
CUST02331,Male,18,Jakarta,31.7,49,4,1,194,Sports
CUST02332,Male,25,Yogyakarta,92.2,94,8,45,917,Electronics
CUST02333,Female,30,Semarang,92.5,87,3,42,919,Electronics
CUST02334,Female,58,Palembang,14.9,12,105,2,133,Fashion
CUST02335,Male,57,Yogyakarta,30.6,15,95,2,223,Electronics
CUST02336,Male,29,Makassar,99.8,84,2,47,825,Electronics
CUST02337,Male,47,Jakarta,48.4,40,57,5,160,Fashion
CUST02338,Male,61,Medan,18.0,11,93,1,62,Fashion
CUST02339,Male,38,Jakarta,65.2,57,8,30,501,Fashion
CUST02340,Male,25,Yogyakarta,93.7,84,1,50,729,Home & Living
CUST02341,Female,41,Makassar,54.2,37,58,11,105,Sports
CUST02342,Male,50,Jakarta,65.3,63,8,29,481,Electronics
CUST02343,Male,52,Semarang,43.9,30,54,15,316,Food & Beverage
CUST02344,Female,66,Palembang,26.9,13,91,6,63,Fashion
CUST02345,Male,44,Surabaya,52.7,35,58,7,261,Fashion
CUST02346,Male,55,Surabaya,17.0,15,97,4,126,Home & Living
CUST02347,Female,27,Jakarta,29.6,56,9,2,365,Beauty
CUST02348,Female,47,Semarang,66.4,64,6,28,418,Beauty
CUST02349,Female,45,Makassar,63.9,57,14,26,578,Electronics
CUST02350,Male,47,Jakarta,53.7,41,62,14,334,Food & Beverage
CUST02351,Male,24,Yogyakarta,97.7,91,1,43,869,Fashion
CUST02352,Female,26,Jakarta,97.3,89,13,45,997,Food & Beverage
CUST02353,Female,27,Bandung,89.9,87,9,47,948,Beauty
CUST02354,Male,65,Yogyakarta,20.1,8,94,4,10,Electronics
CUST02355,Male,59,Yogyakarta,20.0,12,95,1,10,Food & Beverage
CUST02356,Male,58,Jakarta,20.3,7,89,2,126,Fashion
CUST02357,Male,41,Palembang,70.5,57,18,28,587,Beauty
CUST02358,Male,49,Surabaya,75.2,65,18,28,406,Electronics
CUST02359,Female,64,Surabaya,20.5,11,91,1,10,Fashion
CUST02360,Male,42,Medan,64.6,58,5,31,620,Electronics
CUST02361,Male,60,Jakarta,13.6,14,102,1,10,Fashion
CUST02362,Female,43,Bandung,75.3,59,11,36,637,Food & Beverage
CUST02363,Female,56,Makassar,18.2,13,97,2,104,Electronics
CUST02364,Male,43,Bandung,43.8,42,55,12,192,Food & Beverage
CUST02365,Male,23,Jakarta,39.6,46,12,1,200,Home & Living
CUST02366,Male,45,Makassar,65.2,59,9,32,499,Electronics
CUST02367,Male,29,Jakarta,94.5,94,1,44,865,Home & Living
CUST02368,Female,58,Makassar,21.9,11,96,3,10,Sports
CUST02369,Male,64,Yogyakarta,23.5,6,98,4,88,Electronics
CUST02370,Female,32,Semarang,94.1,86,7,46,936,Electronics
CUST02371,Male,20,Jakarta,30.5,48,9,5,105,Fashion
CUST02372,Female,63,Medan,15.8,17,103,5,57,Electronics
CUST02373,Male,49,Surabaya,53.8,31,59,9,80,Home & Living
CUST02374,Female,22,Jakarta,44.8,51,7,7,282,Electronics
CUST02375,Female,25,Semarang,103.6,85,2,41,966,Electronics
CUST02376,Male,46,Surabaya,43.6,41,54,10,195,Fashion
CUST02377,Male,29,Jakarta,95.1,95,8,47,751,Home & Living
CUST02378,Female,24,Jakarta,31.8,44,9,2,152,Home & Living
CUST02379,Female,28,Medan,89.8,85,1,43,885,Food & Beverage
CUST02380,Male,49,Bandung,39.3,30,59,6,170,Fashion
CUST02381,Male,45,Jakarta,44.6,37,59,14,238,Food & Beverage
CUST02382,Female,64,Jakarta,29.0,10,97,2,63,Food & Beverage
CUST02383,Female,43,Yogyakarta,56.0,28,63,11,314,Home & Living
CUST02384,Female,49,Palembang,49.2,27,57,10,190,Beauty
CUST02385,Female,32,Surabaya,104.4,88,9,47,725,Electronics
CUST02386,Male,56,Jakarta,10.0,11,94,1,145,Electronics
CUST02387,Male,48,Jakarta,50.3,34,58,10,249,Food & Beverage
CUST02388,Male,46,Surabaya,52.8,38,60,8,307,Beauty
CUST02389,Female,57,Medan,21.5,18,100,1,72,Beauty
CUST02390,Female,43,Bandung,61.0,56,21,26,427,Electronics
CUST02391,Male,58,Surabaya,15.5,14,89,2,92,Fashion
CUST02392,Female,28,Surabaya,93.0,90,3,45,1032,Home & Living
CUST02393,Female,26,Palembang,28.0,51,9,1,206,Sports
CUST02394,Female,28,Bandung,89.8,89,1,46,865,Electronics
CUST02395,Male,61,Jakarta,16.8,13,96,1,127,Fashion
CUST02396,Male,25,Medan,26.9,55,8,7,158,Food & Beverage
CUST02397,Female,47,Medan,67.8,62,8,30,521,Electronics
CUST02398,Female,62,Jakarta,17.6,10,98,2,194,Beauty
CUST02399,Female,45,Semarang,66.4,57,15,31,474,Electronics
CUST02400,Female,45,Jakarta,42.8,33,51,10,314,Beauty
CUST02401,Male,50,Semarang,51.9,37,51,10,262,Electronics
CUST02402,Male,22,Jakarta,96.3,86,13,45,976,Sports
CUST02403,Male,30,Palembang,89.4,92,9,44,892,Food & Beverage
CUST02404,Male,45,Bandung,64.6,62,15,31,414,Fashion
CUST02405,Male,45,Jakarta,70.5,65,19,27,422,Food & Beverage
CUST02406,Female,42,Makassar,60.9,64,4,31,446,Fashion
CUST02407,Female,48,Makassar,44.8,30,51,10,342,Electronics
CUST02408,Male,47,Semarang,45.6,28,65,13,75,Fashion
CUST02409,Male,23,Bandung,88.1,89,8,43,1053,Beauty
CUST02410,Female,46,Jakarta,48.8,32,64,9,113,Electronics
CUST02411,Female,45,Medan,67.1,61,16,33,545,Fashion
CUST02412,Male,39,Makassar,71.6,58,22,29,383,Food & Beverage
CUST02413,Male,48,Bandung,69.5,62,11,30,477,Beauty
CUST02414,Female,24,Jakarta,39.0,49,9,7,10,Electronics
CUST02415,Male,22,Palembang,93.9,91,2,45,936,Beauty
CUST02416,Female,40,Medan,68.0,59,17,31,450,Home & Living
CUST02417,Male,59,Palembang,20.3,13,92,7,10,Fashion
CUST02418,Female,47,Jakarta,60.0,63,13,29,599,Sports
CUST02419,Female,22,Jakarta,42.2,44,10,7,189,Electronics
CUST02420,Male,51,Jakarta,44.3,32,57,6,274,Home & Living
CUST02421,Male,46,Jakarta,61.1,58,16,29,653,Home & Living
CUST02422,Male,29,Jakarta,35.9,56,1,4,273,Sports
CUST02423,Male,30,Surabaya,98.4,90,4,46,822,Beauty
CUST02424,Male,28,Medan,30.6,51,10,2,143,Food & Beverage
CUST02425,Female,39,Makassar,72.0,58,12,32,665,Electronics
CUST02426,Male,48,Jakarta,70.3,63,13,30,486,Food & Beverage
CUST02427,Female,47,Jakarta,49.8,37,55,9,204,Electronics
CUST02428,Female,24,Surabaya,27.8,51,9,5,328,Food & Beverage
CUST02429,Female,67,Surabaya,18.4,9,95,5,57,Electronics
CUST02430,Female,20,Yogyakarta,35.3,54,12,7,177,Sports
CUST02431,Female,42,Jakarta,69.0,60,15,27,479,Fashion
CUST02432,Male,22,Jakarta,41.7,49,7,1,206,Electronics
CUST02433,Male,48,Makassar,48.3,35,60,10,262,Electronics
CUST02434,Male,27,Yogyakarta,90.4,85,1,48,946,Fashion
CUST02435,Female,47,Semarang,63.4,61,9,30,295,Electronics
CUST02436,Male,47,Surabaya,49.4,35,57,5,135,Fashion
CUST02437,Female,50,Yogyakarta,57.1,63,18,32,374,Electronics
CUST02438,Female,43,Bandung,76.4,65,17,30,624,Beauty
CUST02439,Female,66,Semarang,19.9,15,96,2,142,Fashion
CUST02440,Male,35,Bandung,86.0,80,1,43,897,Home & Living
CUST02441,Female,60,Bandung,21.8,17,94,3,111,Fashion
CUST02442,Male,47,Makassar,51.5,32,57,9,363,Home & Living
CUST02443,Female,45,Jakarta,67.0,69,23,28,381,Fashion
CUST02444,Male,29,Surabaya,97.6,85,1,43,834,Home & Living
CUST02445,Female,26,Medan,99.6,88,8,47,910,Home & Living
CUST02446,Male,48,Yogyakarta,50.9,30,56,12,161,Food & Beverage
CUST02447,Female,47,Jakarta,57.0,61,18,31,370,Electronics
CUST02448,Male,63,Bandung,26.5,12,93,1,125,Fashion
CUST02449,Male,27,Bandung,23.4,54,5,5,97,Home & Living
CUST02450,Female,42,Palembang,70.2,63,14,33,585,Sports
CUST02451,Female,46,Medan,67.6,59,18,30,585,Home & Living
CUST02452,Male,45,Jakarta,47.1,33,61,13,201,Sports
CUST02453,Female,58,Bandung,24.2,17,91,2,145,Fashion
CUST02454,Male,46,Jakarta,40.0,31,60,11,297,Electronics
CUST02455,Male,40,Semarang,71.2,61,16,33,540,Fashion
CUST02456,Male,59,Surabaya,17.0,8,91,4,10,Home & Living
CUST02457,Female,18,Medan,36.1,43,5,6,302,Fashion
CUST02458,Male,68,Yogyakarta,21.0,10,85,4,10,Home & Living
CUST02459,Female,43,Semarang,67.7,57,13,31,507,Home & Living
CUST02460,Male,42,Semarang,50.9,42,64,10,167,Food & Beverage
CUST02461,Female,46,Surabaya,70.8,61,19,33,411,Home & Living
CUST02462,Female,38,Medan,50.3,40,65,8,101,Electronics
CUST02463,Male,26,Jakarta,91.2,88,10,40,860,Electronics
CUST02464,Female,57,Jakarta,16.0,6,94,3,10,Electronics
CUST02465,Female,24,Semarang,29.8,53,7,10,10,Sports
CUST02466,Female,45,Surabaya,49.5,38,62,14,134,Home & Living
CUST02467,Male,57,Yogyakarta,21.1,13,94,1,89,Electronics
CUST02468,Female,47,Bandung,74.6,56,11,31,270,Food & Beverage
CUST02469,Female,29,Jakarta,81.4,77,1,43,931,Electronics
CUST02470,Male,40,Surabaya,67.0,55,16,30,424,Home & Living
CUST02471,Female,42,Jakarta,48.9,40,54,12,338,Sports
CUST02472,Female,31,Palembang,89.1,87,3,44,927,Home & Living
CUST02473,Female,46,Jakarta,61.9,60,11,30,520,Food & Beverage
CUST02474,Male,26,Bandung,35.3,52,12,7,182,Sports
CUST02475,Female,40,Surabaya,54.5,39,57,11,189,Food & Beverage
CUST02476,Male,59,Medan,26.7,12,91,5,10,Home & Living
CUST02477,Male,54,Bandung,54.7,37,57,10,326,Sports
CUST02478,Female,19,Yogyakarta,29.6,57,9,4,125,Food & Beverage
CUST02479,Male,25,Jakarta,28.4,46,1,6,317,Food & Beverage
CUST02480,Female,25,Jakarta,32.4,45,9,6,329,Food & Beverage
CUST02481,Female,43,Makassar,65.1,59,17,33,396,Home & Living
CUST02482,Male,64,Yogyakarta,18.3,14,91,4,90,Electronics
CUST02483,Female,61,Surabaya,21.1,18,98,1,131,Fashion
CUST02484,Female,42,Palembang,69.6,50,23,32,465,Electronics
CUST02485,Male,42,Surabaya,78.5,63,9,29,546,Home & Living
CUST02486,Male,21,Medan,31.8,43,11,4,348,Beauty
CUST02487,Male,45,Medan,69.2,58,10,31,576,Fashion
CUST02488,Male,27,Palembang,36.0,52,13,4,141,Fashion
CUST02489,Female,25,Jakarta,93.3,86,4,50,837,Electronics
CUST02490,Male,44,Surabaya,69.1,59,12,26,334,Electronics
CUST02491,Female,27,Bandung,37.1,44,1,8,228,Food & Beverage
CUST02492,Female,58,Jakarta,18.6,5,98,2,144,Fashion
CUST02493,Female,47,Medan,47.0,36,60,10,165,Sports
CUST02494,Male,46,Semarang,67.4,62,13,32,563,Beauty
CUST02495,Male,26,Makassar,98.3,83,3,45,933,Fashion
CUST02496,Female,56,Surabaya,12.5,16,95,1,10,Electronics
CUST02497,Female,62,Jakarta,27.1,10,89,1,10,Fashion
CUST02498,Male,33,Medan,100.0,91,9,43,821,Electronics
CUST02499,Female,47,Medan,53.8,34,60,11,292,Food & Beverage
CUST02500,Male,45,Bandung,62.7,56,20,32,540,Beauty
CUST02501,Male,52,Medan,13.3,8,98,2,197,Fashion
CUST02502,Male,44,Semarang,49.4,33,55,14,186,Food & Beverage
CUST02503,Male,57,Semarang,13.8,12,98,3,10,Sports
CUST02504,Female,20,Medan,102.8,84,2,41,734,Fashion
CUST02505,Male,44,Medan,54.1,33,54,12,332,Electronics
CUST02506,Female,26,Semarang,96.9,85,7,46,788,Electronics
CUST02507,Male,65,Medan,10.0,4,92,3,62,Home & Living
CUST02508,Female,58,Jakarta,11.4,12,96,3,142,Electronics
CUST02509,Female,45,Medan,49.1,36,57,15,208,Sports
CUST02510,Female,21,Yogyakarta,32.3,50,7,5,151,Sports
CUST02511,Female,28,Jakarta,35.0,56,6,1,276,Beauty
CUST02512,Female,43,Surabaya,83.8,57,19,31,636,Food & Beverage
CUST02513,Female,48,Surabaya,61.3,62,13,33,469,Food & Beverage
CUST02514,Male,43,Surabaya,69.5,57,4,28,325,Sports
CUST02515,Female,25,Bandung,26.2,49,2,7,165,Fashion
CUST02516,Male,47,Jakarta,55.5,37,55,11,203,Food & Beverage
CUST02517,Male,45,Yogyakarta,55.5,32,62,10,191,Fashion
CUST02518,Male,45,Jakarta,54.0,35,58,8,135,Fashion
CUST02519,Female,42,Palembang,43.2,34,57,10,130,Beauty
CUST02520,Male,51,Jakarta,47.6,36,59,8,149,Home & Living
CUST02521,Female,44,Bandung,47.2,37,56,14,284,Sports
CUST02522,Male,35,Jakarta,94.9,83,6,42,885,Electronics
CUST02523,Male,50,Makassar,46.0,36,60,15,301,Beauty
CUST02524,Male,42,Semarang,62.8,59,17,34,392,Fashion
CUST02525,Female,64,Jakarta,13.0,10,102,6,13,Food & Beverage
CUST02526,Female,47,Jakarta,70.5,65,16,31,426,Home & Living
CUST02527,Female,44,Jakarta,50.3,36,52,12,183,Electronics
CUST02528,Male,23,Jakarta,29.1,53,13,5,320,Home & Living
CUST02529,Female,38,Jakarta,72.7,65,8,26,557,Fashion
CUST02530,Female,60,Jakarta,24.3,13,99,5,20,Fashion
CUST02531,Male,57,Makassar,19.8,11,93,1,10,Food & Beverage
CUST02532,Female,35,Makassar,93.9,81,1,45,921,Home & Living
CUST02533,Male,40,Bandung,52.0,37,59,11,246,Fashion
CUST02534,Male,61,Yogyakarta,14.5,16,95,1,146,Food & Beverage
CUST02535,Male,61,Surabaya,22.7,9,91,3,73,Electronics
CUST02536,Female,55,Jakarta,19.1,15,99,9,156,Fashion
CUST02537,Female,41,Surabaya,66.3,62,7,25,426,Sports
CUST02538,Female,27,Jakarta,86.3,94,3,47,978,Beauty
CUST02539,Male,45,Makassar,62.7,57,14,33,372,Beauty
CUST02540,Female,45,Semarang,62.6,65,12,32,570,Fashion
CUST02541,Male,31,Jakarta,95.9,89,1,42,705,Electronics
CUST02542,Male,65,Bandung,17.1,9,92,4,10,Beauty
CUST02543,Female,46,Surabaya,44.1,40,51,12,216,Fashion
CUST02544,Female,21,Jakarta,35.6,50,10,7,120,Beauty
CUST02545,Female,60,Jakarta,24.5,12,98,2,10,Food & Beverage
CUST02546,Male,57,Medan,15.8,15,100,1,84,Beauty
CUST02547,Female,29,Medan,35.7,53,2,5,210,Electronics
CUST02548,Male,27,Jakarta,28.1,44,10,6,164,Beauty
CUST02549,Female,26,Semarang,27.5,49,5,3,430,Beauty
CUST02550,Male,25,Bandung,99.7,88,6,45,821,Fashion
CUST02551,Male,46,Surabaya,71.3,59,11,30,583,Food & Beverage
CUST02552,Female,65,Medan,10.0,10,96,3,127,Electronics
CUST02553,Male,19,Surabaya,39.0,45,11,5,212,Fashion
CUST02554,Female,45,Surabaya,41.3,39,56,10,254,Fashion
CUST02555,Male,32,Yogyakarta,94.4,92,6,45,836,Electronics
CUST02556,Male,28,Yogyakarta,27.7,49,9,6,110,Fashion
CUST02557,Female,44,Bandung,64.7,64,10,30,358,Food & Beverage
CUST02558,Male,59,Medan,20.3,15,101,2,109,Food & Beverage
CUST02559,Female,58,Medan,28.2,11,95,2,28,Fashion
CUST02560,Female,57,Medan,15.8,13,87,1,182,Electronics
CUST02561,Male,47,Bandung,44.6,41,58,11,213,Electronics
CUST02562,Female,45,Surabaya,67.6,61,13,32,604,Beauty
CUST02563,Female,27,Yogyakarta,103.3,91,2,44,941,Food & Beverage
CUST02564,Male,49,Bandung,43.8,42,63,13,258,Home & Living
CUST02565,Female,30,Yogyakarta,90.9,92,1,43,869,Electronics
CUST02566,Female,41,Makassar,62.3,59,19,29,452,Fashion
CUST02567,Male,22,Medan,35.3,49,8,9,79,Beauty
CUST02568,Male,63,Semarang,32.1,8,94,1,166,Home & Living
CUST02569,Female,29,Yogyakarta,101.1,93,7,49,905,Home & Living
CUST02570,Female,18,Medan,30.4,52,2,1,121,Food & Beverage
CUST02571,Female,23,Bandung,33.2,47,11,4,211,Home & Living
CUST02572,Female,28,Bandung,93.4,90,1,43,852,Home & Living
CUST02573,Male,63,Palembang,25.8,23,103,1,44,Electronics
CUST02574,Female,44,Semarang,67.6,57,15,32,546,Electronics
CUST02575,Male,28,Medan,21.1,47,7,5,114,Electronics
CUST02576,Male,63,Jakarta,24.2,12,100,6,10,Electronics
CUST02577,Male,22,Medan,34.4,49,14,1,257,Food & Beverage
CUST02578,Female,44,Jakarta,48.6,36,66,7,127,Sports
CUST02579,Male,19,Surabaya,39.7,49,11,7,244,Home & Living
CUST02580,Male,56,Bandung,19.9,11,97,5,41,Home & Living
CUST02581,Male,61,Jakarta,16.2,13,98,6,135,Beauty
CUST02582,Male,41,Makassar,69.9,65,13,30,473,Beauty
CUST02583,Female,60,Bandung,22.2,11,99,4,105,Fashion
CUST02584,Male,21,Medan,23.6,53,11,5,108,Electronics
CUST02585,Female,58,Jakarta,18.1,12,101,3,49,Home & Living
CUST02586,Female,26,Semarang,90.2,87,7,49,871,Fashion
CUST02587,Female,56,Surabaya,19.1,9,95,1,196,Sports
CUST02588,Female,26,Bandung,91.9,88,6,36,826,Sports
CUST02589,Female,52,Surabaya,49.7,47,62,11,192,Sports
CUST02590,Female,23,Medan,93.9,85,1,44,1019,Home & Living
CUST02591,Female,41,Makassar,48.7,35,59,9,182,Food & Beverage
CUST02592,Female,43,Medan,66.1,63,22,26,556,Home & Living
CUST02593,Male,26,Jakarta,88.0,83,7,42,952,Fashion
CUST02594,Male,27,Jakarta,37.2,55,10,2,260,Electronics
CUST02595,Male,51,Bandung,47.1,38,58,9,361,Fashion
CUST02596,Male,26,Surabaya,98.0,94,8,43,741,Food & Beverage
CUST02597,Female,25,Jakarta,25.9,44,6,11,159,Beauty
CUST02598,Male,47,Jakarta,35.1,41,52,15,176,Electronics
CUST02599,Male,56,Jakarta,23.3,1,94,3,159,Electronics
CUST02600,Female,28,Bandung,96.3,81,7,46,822,Sports
CUST02601,Male,46,Jakarta,61.3,67,11,31,520,Electronics
CUST02602,Male,25,Bandung,97.0,84,4,45,918,Home & Living
CUST02603,Male,20,Medan,35.7,45,10,4,116,Electronics
CUST02604,Male,30,Surabaya,90.2,87,3,45,972,Beauty
CUST02605,Female,40,Yogyakarta,73.7,62,13,34,384,Home & Living
CUST02606,Female,60,Surabaya,29.1,17,99,5,89,Electronics
CUST02607,Female,57,Jakarta,22.2,11,91,3,57,Fashion
CUST02608,Female,63,Bandung,17.7,13,95,7,33,Sports
CUST02609,Female,28,Bandung,93.0,91,13,49,966,Beauty
CUST02610,Male,49,Makassar,51.7,42,57,10,296,Electronics
CUST02611,Male,21,Jakarta,91.1,84,9,44,998,Fashion
CUST02612,Male,62,Surabaya,24.8,20,95,3,48,Fashion
CUST02613,Female,45,Makassar,63.9,66,10,32,468,Food & Beverage
CUST02614,Male,18,Semarang,30.5,59,10,1,151,Fashion
CUST02615,Male,59,Jakarta,23.0,12,107,5,77,Beauty
CUST02616,Female,64,Bandung,15.2,8,108,4,10,Food & Beverage
CUST02617,Male,48,Jakarta,48.6,34,56,10,240,Electronics
CUST02618,Male,43,Palembang,47.5,36,62,6,187,Fashion
CUST02619,Female,42,Palembang,67.2,58,4,34,452,Food & Beverage
CUST02620,Female,23,Yogyakarta,26.6,54,14,6,32,Home & Living
