CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory,Cluster_KMeans,Cluster_Agg,Segment
CUST02087,Male,45,Bandung,40.0,40,59,8,160,Beauty,4,1,Lost Customers
CUST02088,Female,49,Jakarta,45.1,36,57,7,277,Food & Beverage,4,1,Lost Customers
CUST02089,Male,22,Bandung,29.3,43,11,6,227,Food & Beverage,3,2,New Customers
CUST02090,Male,29,Medan,102.4,86,4,44,945,Food & Beverage,2,3,At Risk
CUST02091,Male,66,Surabaya,25.0,19,90,2,143,Fashion,0,0,Champions
CUST02092,Male,23,Yogyakarta,93.3,91,5,45,750,Beauty,2,3,At Risk
CUST02093,Female,25,Yogyakarta,37.4,45,1,6,211,Beauty,3,2,New Customers
CUST02094,Female,28,Bandung,91.1,94,4,44,912,Beauty,2,3,At Risk
CUST02095,Male,22,Medan,35.3,47,7,4,239,Electronics,3,2,New Customers
CUST02096,Female,31,Jakarta,94.6,92,4,40,964,Home & Living,2,3,At Risk
CUST02097,Male,62,Surabaya,10.0,14,95,2,10,Fashion,0,0,Champions
CUST02098,Female,29,Semarang,89.8,88,3,46,866,Electronics,2,3,At Risk
CUST02099,Female,23,Palembang,20.1,46,3,2,296,Electronics,3,2,New Customers
CUST02100,Female,48,Yogyakarta,55.1,37,59,8,331,Home & Living,4,1,Lost Customers
CUST02101,Female,60,Jakarta,22.5,8,94,3,213,Fashion,0,0,Champions
CUST02102,Male,40,Surabaya,71.8,60,13,33,380,Fashion,1,4,Loyal Customers
CUST02103,Female,47,Jakarta,49.5,36,60,9,42,Electronics,4,1,Lost Customers
CUST02104,Male,49,Makassar,46.0,32,57,14,314,Food & Beverage,4,1,Lost Customers
CUST02105,Female,47,Semarang,45.2,35,54,13,169,Electronics,4,1,Lost Customers
CUST02106,Female,46,Yogyakarta,67.7,58,15,36,522,Electronics,1,4,Loyal Customers
CUST02107,Female,60,Bandung,15.0,10,96,1,224,Electronics,0,0,Champions
CUST02108,Male,41,Jakarta,70.5,51,15,26,458,Fashion,1,4,Loyal Customers
CUST02109,Male,46,Medan,72.6,69,12,25,528,Home & Living,1,4,Loyal Customers
CUST02110,Male,26,Makassar,36.9,52,3,3,91,Food & Beverage,3,2,New Customers
CUST02111,Female,42,Jakarta,69.1,59,13,32,520,Fashion,1,4,Loyal Customers
CUST02112,Female,49,Makassar,55.8,38,61,10,326,Electronics,4,1,Lost Customers
CUST02113,Female,54,Medan,48.7,34,59,9,121,Fashion,4,1,Lost Customers
CUST02114,Female,31,Jakarta,95.9,88,1,43,892,Beauty,2,3,At Risk
CUST02115,Male,27,Medan,94.8,93,5,42,888,Fashion,2,3,At Risk
CUST02116,Female,20,Jakarta,39.1,53,4,7,108,Electronics,3,2,New Customers
CUST02117,Female,44,Jakarta,75.7,60,6,28,393,Beauty,1,4,Loyal Customers
CUST02118,Male,47,Jakarta,63.3,60,15,30,439,Fashion,1,4,Loyal Customers
CUST02119,Female,50,Medan,42.6,32,60,14,132,Home & Living,4,1,Lost Customers
CUST02120,Female,44,Surabaya,44.9,44,54,10,133,Fashion,4,1,Lost Customers
CUST02121,Female,25,Surabaya,28.0,49,4,1,197,Beauty,3,2,New Customers
CUST02122,Female,58,Medan,14.2,11,98,3,134,Electronics,0,0,Champions
CUST02123,Female,48,Jakarta,49.2,39,59,12,240,Fashion,4,1,Lost Customers
CUST02124,Male,57,Medan,21.5,19,95,1,43,Home & Living,0,0,Champions
CUST02125,Male,20,Medan,30.2,49,5,9,235,Fashion,3,2,New Customers
CUST02126,Male,46,Makassar,54.0,35,52,10,248,Food & Beverage,4,1,Lost Customers
CUST02127,Male,22,Medan,36.5,48,7,5,188,Fashion,3,2,New Customers
CUST02128,Male,45,Medan,40.7,44,57,9,246,Fashion,4,1,Lost Customers
CUST02129,Male,45,Medan,48.5,39,64,13,243,Food & Beverage,4,1,Lost Customers
CUST02130,Male,60,Jakarta,22.6,14,90,3,10,Home & Living,0,0,Champions
CUST02131,Male,50,Bandung,41.2,39,60,8,153,Beauty,4,1,Lost Customers
CUST02132,Female,31,Bandung,97.3,86,1,48,1063,Fashion,2,3,At Risk
CUST02133,Female,25,Medan,91.5,91,2,52,730,Food & Beverage,2,3,At Risk
CUST02134,Male,58,Surabaya,17.7,21,95,5,45,Food & Beverage,0,0,Champions
CUST02135,Male,23,Medan,33.2,52,1,6,227,Home & Living,3,2,New Customers
CUST02136,Female,23,Surabaya,33.9,41,3,4,221,Food & Beverage,3,2,New Customers
CUST02137,Male,39,Semarang,70.9,58,10,30,386,Food & Beverage,1,4,Loyal Customers
CUST02138,Male,28,Jakarta,31.0,55,2,1,112,Fashion,3,2,New Customers
CUST02139,Female,26,Surabaya,29.4,55,4,7,197,Fashion,3,2,New Customers
CUST02140,Female,24,Yogyakarta,26.2,51,3,3,139,Fashion,3,2,New Customers
CUST02141,Male,28,Semarang,38.3,50,8,4,159,Beauty,3,2,New Customers
CUST02142,Male,57,Yogyakarta,14.7,10,90,2,10,Fashion,0,0,Champions
CUST02143,Male,30,Jakarta,92.4,93,2,48,1039,Beauty,2,3,At Risk
CUST02144,Female,29,Yogyakarta,97.1,86,3,45,954,Electronics,2,3,At Risk
CUST02145,Female,24,Semarang,90.4,95,8,44,976,Food & Beverage,2,3,At Risk
CUST02146,Male,45,Medan,63.9,56,20,26,538,Electronics,1,4,Loyal Customers
CUST02147,Male,41,Jakarta,69.6,52,9,31,525,Fashion,1,4,Loyal Customers
CUST02148,Female,46,Jakarta,71.2,61,13,27,513,Sports,1,4,Loyal Customers
CUST02149,Male,51,Semarang,49.4,33,59,10,203,Food & Beverage,4,1,Lost Customers
CUST02150,Female,45,Medan,48.3,36,56,7,197,Electronics,4,1,Lost Customers
CUST02151,Male,57,Jakarta,17.6,2,100,4,96,Beauty,0,0,Champions
CUST02152,Male,56,Bandung,26.1,9,101,1,10,Food & Beverage,0,0,Champions
CUST02153,Male,26,Medan,30.1,48,8,8,124,Home & Living,3,2,New Customers
CUST02154,Female,24,Jakarta,87.0,83,3,43,884,Food & Beverage,2,3,At Risk
CUST02155,Female,28,Medan,96.6,90,10,47,1001,Electronics,2,3,At Risk
CUST02156,Female,60,Surabaya,21.3,17,96,1,128,Fashion,0,0,Champions
CUST02157,Male,60,Jakarta,11.0,18,98,1,153,Electronics,0,0,Champions
CUST02158,Female,40,Jakarta,64.9,58,16,30,471,Electronics,1,4,Loyal Customers
CUST02159,Male,26,Surabaya,96.6,92,6,44,962,Food & Beverage,2,3,At Risk
CUST02160,Female,44,Medan,60.6,64,17,28,477,Electronics,1,4,Loyal Customers
CUST02161,Male,45,Surabaya,63.1,57,24,30,449,Electronics,1,4,Loyal Customers
CUST02162,Male,39,Jakarta,65.8,62,14,34,491,Food & Beverage,1,4,Loyal Customers
CUST02163,Female,27,Makassar,24.5,52,7,8,245,Fashion,3,2,New Customers
CUST02164,Female,27,Bandung,88.2,89,9,42,1049,Electronics,2,3,At Risk
CUST02165,Female,21,Surabaya,34.4,52,4,6,220,Fashion,3,2,New Customers
CUST02166,Male,54,Medan,21.2,12,94,1,126,Food & Beverage,0,0,Champions
CUST02167,Male,62,Surabaya,20.7,12,102,4,10,Food & Beverage,0,0,Champions
CUST02168,Female,28,Surabaya,96.6,88,8,49,819,Beauty,2,3,At Risk
CUST02169,Male,47,Surabaya,47.2,36,56,8,248,Sports,4,1,Lost Customers
CUST02170,Male,26,Surabaya,31.6,52,15,7,196,Electronics,3,2,New Customers
CUST02171,Female,25,Surabaya,42.5,57,11,4,140,Food & Beverage,3,2,New Customers
CUST02172,Male,64,Palembang,14.1,10,98,2,10,Fashion,0,0,Champions
CUST02173,Female,47,Surabaya,48.3,31,57,9,277,Home & Living,4,1,Lost Customers
CUST02174,Male,47,Medan,64.4,57,19,27,462,Electronics,1,4,Loyal Customers
CUST02175,Female,22,Jakarta,31.8,52,9,6,190,Electronics,3,2,New Customers
CUST02176,Female,48,Bandung,42.7,36,53,13,288,Electronics,4,1,Lost Customers
CUST02177,Male,24,Bandung,32.7,54,10,5,204,Home & Living,3,2,New Customers
CUST02178,Female,28,Bandung,89.7,88,1,47,836,Electronics,2,3,At Risk
CUST02179,Female,49,Surabaya,74.8,62,8,31,490,Fashion,1,4,Loyal Customers
CUST02180,Female,63,Makassar,22.8,14,93,5,166,Fashion,0,0,Champions
CUST02181,Female,43,Surabaya,76.1,58,16,31,443,Sports,1,4,Loyal Customers
CUST02182,Male,43,Makassar,65.5,61,21,29,406,Food & Beverage,1,4,Loyal Customers
CUST02183,Female,30,Surabaya,84.7,86,3,46,1064,Fashion,2,3,At Risk
CUST02184,Female,27,Medan,32.7,54,1,1,257,Electronics,3,2,New Customers
CUST02185,Female,42,Jakarta,74.6,68,16,29,594,Fashion,1,4,Loyal Customers
CUST02186,Male,44,Bandung,56.8,55,21,32,412,Electronics,1,4,Loyal Customers
CUST02187,Female,25,Medan,32.3,47,7,3,126,Electronics,3,2,New Customers
CUST02188,Male,41,Surabaya,54.2,35,53,8,49,Fashion,4,1,Lost Customers
CUST02189,Male,31,Surabaya,90.2,80,9,45,1064,Sports,2,3,At Risk
CUST02190,Female,28,Surabaya,108.2,89,12,42,912,Fashion,2,3,At Risk
CUST02191,Male,21,Surabaya,31.6,54,6,4,280,Electronics,3,2,New Customers
CUST02192,Female,45,Medan,61.5,56,15,30,605,Fashion,1,4,Loyal Customers
CUST02193,Female,36,Jakarta,67.7,60,14,27,386,Food & Beverage,1,4,Loyal Customers
CUST02194,Male,41,Makassar,66.9,57,11,31,376,Electronics,1,4,Loyal Customers
CUST02195,Female,47,Palembang,48.1,36,54,8,175,Fashion,4,1,Lost Customers
CUST02196,Female,40,Jakarta,67.4,62,11,30,503,Electronics,1,4,Loyal Customers
CUST02197,Female,63,Jakarta,17.5,5,95,6,10,Electronics,0,0,Champions
CUST02198,Female,47,Yogyakarta,49.0,31,56,11,360,Beauty,4,1,Lost Customers
CUST02199,Male,45,Jakarta,65.4,63,20,26,526,Fashion,1,4,Loyal Customers
CUST02200,Male,49,Jakarta,46.0,35,64,7,245,Electronics,4,1,Lost Customers
CUST02201,Female,43,Semarang,61.5,59,12,31,357,Home & Living,1,4,Loyal Customers
CUST02202,Female,45,Medan,75.7,64,17,34,441,Electronics,1,4,Loyal Customers
CUST02203,Male,47,Medan,73.2,65,16,30,419,Sports,1,4,Loyal Customers
CUST02204,Female,28,Jakarta,95.9,91,6,43,880,Sports,2,3,At Risk
CUST02205,Male,48,Surabaya,66.4,61,15,34,471,Home & Living,1,4,Loyal Customers
CUST02206,Male,33,Jakarta,96.4,91,6,53,822,Sports,2,3,At Risk
CUST02207,Female,55,Jakarta,21.2,9,90,3,59,Fashion,0,0,Champions
CUST02208,Female,28,Bandung,96.7,87,10,41,806,Fashion,2,3,At Risk
CUST02209,Female,45,Medan,67.5,59,17,29,491,Beauty,1,4,Loyal Customers
CUST02210,Male,46,Surabaya,45.3,30,61,11,340,Food & Beverage,4,1,Lost Customers
CUST02211,Male,41,Bandung,68.1,62,12,28,528,Home & Living,1,4,Loyal Customers
CUST02212,Male,24,Surabaya,25.5,50,6,1,124,Electronics,3,2,New Customers
CUST02213,Female,43,Yogyakarta,49.3,43,58,12,190,Fashion,4,1,Lost Customers
CUST02214,Male,26,Semarang,25.4,55,4,1,120,Fashion,3,2,New Customers
CUST02215,Male,32,Medan,95.9,84,1,44,897,Electronics,2,3,At Risk
CUST02216,Female,23,Semarang,25.4,48,10,8,118,Food & Beverage,3,2,New Customers
CUST02217,Female,26,Surabaya,36.6,55,4,3,92,Fashion,3,2,New Customers
CUST02218,Male,44,Yogyakarta,52.5,38,55,11,184,Food & Beverage,4,1,Lost Customers
CUST02219,Male,49,Jakarta,41.8,40,59,8,198,Electronics,4,1,Lost Customers
CUST02220,Female,29,Jakarta,91.8,91,1,36,932,Home & Living,2,3,At Risk
CUST02221,Male,58,Yogyakarta,16.7,8,92,7,171,Sports,0,0,Champions
CUST02222,Female,21,Surabaya,33.7,48,11,2,152,Food & Beverage,3,2,New Customers
CUST02223,Female,43,Makassar,65.5,56,16,31,514,Electronics,1,4,Loyal Customers
CUST02224,Male,28,Surabaya,93.5,89,1,43,928,Home & Living,2,3,At Risk
CUST02225,Male,55,Surabaya,17.9,10,93,2,209,Beauty,0,0,Champions
CUST02226,Female,48,Palembang,74.2,66,13,28,583,Fashion,1,4,Loyal Customers
CUST02227,Female,42,Palembang,64.5,63,10,30,506,Food & Beverage,1,4,Loyal Customers
CUST02228,Male,61,Palembang,20.0,12,98,1,189,Electronics,0,0,Champions
CUST02229,Female,22,Jakarta,36.5,47,9,6,28,Food & Beverage,3,2,New Customers
CUST02230,Female,57,Bandung,20.0,13,95,1,172,Electronics,0,0,Champions
CUST02231,Male,18,Jakarta,29.6,50,4,6,78,Fashion,3,2,New Customers
CUST02232,Male,25,Medan,29.3,51,1,2,379,Fashion,3,2,New Customers
CUST02233,Male,59,Medan,15.0,13,92,2,10,Electronics,0,0,Champions
CUST02234,Female,70,Palembang,17.9,19,95,5,98,Beauty,0,0,Champions
CUST02235,Female,48,Makassar,69.4,59,5,28,483,Food & Beverage,1,4,Loyal Customers
CUST02236,Male,63,Jakarta,14.8,18,91,1,29,Home & Living,0,0,Champions
CUST02237,Male,60,Bandung,15.2,12,97,4,97,Food & Beverage,0,0,Champions
CUST02238,Male,42,Surabaya,62.9,61,19,29,347,Home & Living,1,4,Loyal Customers
CUST02239,Female,23,Jakarta,42.0,50,5,1,115,Fashion,3,2,New Customers
CUST02240,Female,29,Surabaya,31.6,46,8,1,270,Fashion,3,2,New Customers
CUST02241,Female,59,Jakarta,21.2,8,101,2,73,Electronics,0,0,Champions
CUST02242,Female,47,Semarang,75.3,59,10,29,399,Fashion,1,4,Loyal Customers
CUST02243,Male,45,Surabaya,45.0,33,55,11,133,Electronics,4,1,Lost Customers
CUST02244,Female,47,Jakarta,66.6,56,6,30,460,Food & Beverage,1,4,Loyal Customers
CUST02245,Female,59,Surabaya,16.1,14,95,1,227,Sports,0,0,Champions
CUST02246,Male,47,Surabaya,43.5,33,56,13,206,Beauty,4,1,Lost Customers
CUST02247,Female,50,Bandung,45.7,32,61,10,162,Fashion,4,1,Lost Customers
CUST02248,Female,27,Medan,97.7,84,1,42,992,Fashion,2,3,At Risk
CUST02249,Female,22,Semarang,31.3,49,7,3,55,Fashion,3,2,New Customers
CUST02250,Male,30,Palembang,88.2,97,1,44,641,Food & Beverage,2,3,At Risk
CUST02251,Female,30,Makassar,92.5,85,5,48,922,Electronics,2,3,At Risk
CUST02252,Female,43,Bandung,69.1,62,10,30,462,Fashion,1,4,Loyal Customers
CUST02253,Male,52,Jakarta,42.8,35,56,12,225,Food & Beverage,4,1,Lost Customers
CUST02254,Female,61,Medan,17.9,7,101,1,10,Beauty,0,0,Champions
CUST02255,Female,58,Surabaya,20.9,14,97,3,166,Electronics,0,0,Champions
CUST02256,Female,62,Surabaya,20.4,14,95,4,12,Fashion,0,0,Champions
CUST02257,Male,32,Surabaya,97.2,89,7,45,886,Electronics,2,3,At Risk
CUST02258,Female,26,Jakarta,39.7,42,12,1,198,Food & Beverage,3,2,New Customers
CUST02259,Male,29,Jakarta,37.1,44,11,3,255,Food & Beverage,3,2,New Customers
CUST02260,Male,45,Makassar,59.4,63,9,31,483,Food & Beverage,1,4,Loyal Customers
CUST02261,Female,48,Jakarta,62.6,64,16,32,513,Food & Beverage,1,4,Loyal Customers
CUST02262,Male,27,Medan,35.8,48,6,7,231,Home & Living,3,2,New Customers
CUST02263,Male,26,Semarang,92.6,98,1,41,933,Electronics,2,3,At Risk
CUST02264,Female,45,Surabaya,67.7,59,15,30,406,Electronics,1,4,Loyal Customers
CUST02265,Female,52,Bandung,50.8,38,59,13,247,Home & Living,4,1,Lost Customers
CUST02266,Male,61,Semarang,20.8,12,98,1,10,Electronics,0,0,Champions
CUST02267,Male,29,Jakarta,32.2,55,5,1,249,Home & Living,3,2,New Customers
CUST02268,Female,45,Jakarta,70.5,61,19,28,469,Electronics,1,4,Loyal Customers
CUST02269,Male,21,Semarang,90.3,85,6,43,894,Sports,2,3,At Risk
CUST02270,Female,25,Surabaya,32.8,48,9,3,188,Electronics,3,2,New Customers
CUST02271,Male,31,Jakarta,29.7,48,4,3,60,Home & Living,3,2,New Customers
CUST02272,Female,44,Bandung,46.5,34,58,11,225,Electronics,4,1,Lost Customers
CUST02273,Female,34,Makassar,102.9,88,4,46,868,Fashion,2,3,At Risk
CUST02274,Male,44,Surabaya,68.1,56,15,26,517,Beauty,1,4,Loyal Customers
CUST02275,Male,41,Surabaya,62.8,56,16,37,495,Fashion,1,4,Loyal Customers
CUST02276,Male,60,Jakarta,20.6,12,91,2,102,Fashion,0,0,Champions
CUST02277,Female,19,Bandung,31.5,45,8,4,84,Electronics,3,2,New Customers
CUST02278,Male,62,Bandung,13.4,12,95,1,10,Electronics,0,0,Champions
CUST02279,Male,33,Jakarta,103.7,81,5,49,917,Electronics,2,3,At Risk
CUST02280,Male,27,Makassar,91.5,90,1,48,1048,Food & Beverage,2,3,At Risk
CUST02281,Male,46,Bandung,59.2,62,8,29,440,Electronics,1,4,Loyal Customers
CUST02282,Male,58,Bandung,23.5,10,99,1,17,Electronics,0,0,Champions
CUST02283,Female,41,Jakarta,49.9,35,60,8,222,Fashion,4,1,Lost Customers
CUST02284,Female,41,Medan,42.1,33,58,6,232,Electronics,4,1,Lost Customers
CUST02285,Female,59,Medan,21.7,8,89,3,63,Home & Living,0,0,Champions
CUST02286,Male,54,Surabaya,18.1,12,99,2,50,Sports,0,0,Champions
CUST02287,Male,64,Medan,17.8,6,95,1,224,Beauty,0,0,Champions
CUST02288,Female,49,Jakarta,51.4,35,60,12,67,Sports,4,1,Lost Customers
CUST02289,Female,60,Medan,23.8,17,94,1,29,Food & Beverage,0,0,Champions
CUST02290,Female,48,Bandung,71.0,53,5,29,509,Electronics,1,4,Loyal Customers
CUST02291,Female,27,Medan,104.5,92,1,46,991,Home & Living,2,3,At Risk
CUST02292,Female,43,Surabaya,50.4,37,66,11,237,Electronics,4,1,Lost Customers
CUST02293,Female,60,Semarang,18.5,15,94,9,60,Food & Beverage,0,0,Champions
CUST02294,Female,26,Makassar,100.0,86,7,44,1027,Home & Living,2,3,At Risk
CUST02295,Male,44,Jakarta,63.8,62,12,29,491,Beauty,1,4,Loyal Customers
CUST02296,Female,47,Makassar,48.4,35,58,13,244,Fashion,4,1,Lost Customers
CUST02297,Male,54,Semarang,12.9,14,88,3,205,Electronics,0,0,Champions
CUST02298,Male,26,Bandung,94.5,83,6,43,957,Home & Living,2,3,At Risk
CUST02299,Female,44,Jakarta,68.3,56,11,35,442,Electronics,1,4,Loyal Customers
CUST02300,Female,30,Bandung,95.1,92,4,46,959,Sports,2,3,At Risk
CUST02301,Female,23,Bandung,33.2,54,2,1,30,Fashion,3,2,New Customers
CUST02302,Male,30,Jakarta,86.4,84,1,42,1013,Home & Living,2,3,At Risk
CUST02303,Female,30,Makassar,22.4,53,1,1,140,Home & Living,3,2,New Customers
CUST02304,Female,52,Surabaya,73.7,55,11,28,573,Fashion,1,4,Loyal Customers
CUST02305,Male,30,Medan,98.8,95,1,43,916,Fashion,2,3,At Risk
CUST02306,Female,61,Bandung,12.9,11,97,3,96,Beauty,0,0,Champions
CUST02307,Female,66,Makassar,15.7,13,97,1,126,Electronics,0,0,Champions
CUST02308,Female,46,Bandung,70.6,62,14,29,543,Electronics,1,4,Loyal Customers
CUST02309,Male,29,Surabaya,92.1,90,1,43,1006,Electronics,2,3,At Risk
CUST02310,Male,46,Semarang,69.4,63,15,29,529,Home & Living,1,4,Loyal Customers
CUST02311,Male,47,Semarang,73.3,60,7,27,495,Electronics,1,4,Loyal Customers
CUST02312,Female,48,Yogyakarta,39.9,38,63,11,347,Food & Beverage,4,1,Lost Customers
CUST02313,Female,30,Semarang,95.4,87,6,43,1041,Fashion,2,3,At Risk
CUST02314,Female,42,Jakarta,52.0,38,56,8,221,Beauty,4,1,Lost Customers
CUST02315,Female,56,Makassar,23.7,11,95,1,83,Food & Beverage,0,0,Champions
CUST02316,Female,27,Bandung,92.7,84,3,46,1002,Electronics,2,3,At Risk
CUST02317,Male,42,Jakarta,70.1,60,13,26,496,Beauty,1,4,Loyal Customers
CUST02318,Female,24,Palembang,30.6,52,4,3,250,Electronics,3,2,New Customers
CUST02319,Female,30,Medan,89.3,90,1,49,849,Beauty,2,3,At Risk
CUST02320,Female,30,Yogyakarta,101.4,80,5,45,827,Electronics,2,3,At Risk
CUST02321,Female,52,Jakarta,23.5,13,98,1,10,Electronics,0,0,Champions
CUST02322,Male,26,Semarang,104.0,89,4,44,649,Home & Living,2,3,At Risk
CUST02323,Male,19,Medan,35.3,54,6,6,235,Food & Beverage,3,2,New Customers
CUST02324,Female,55,Surabaya,17.3,10,95,3,238,Electronics,0,0,Champions
CUST02325,Male,46,Jakarta,62.4,65,10,34,369,Sports,1,4,Loyal Customers
CUST02326,Male,46,Surabaya,43.7,33,58,9,230,Food & Beverage,4,1,Lost Customers
CUST02327,Female,26,Bandung,37.8,50,5,7,159,Electronics,3,2,New Customers
CUST02328,Female,59,Semarang,19.4,18,93,4,64,Fashion,0,0,Champions
CUST02329,Female,64,Bandung,16.5,20,91,1,10,Beauty,0,0,Champions
CUST02330,Male,45,Surabaya,48.1,32,60,9,96,Electronics,4,1,Lost Customers
CUST02331,Male,18,Jakarta,31.7,49,4,1,194,Sports,3,2,New Customers
CUST02332,Male,25,Yogyakarta,92.2,94,8,45,917,Electronics,2,3,At Risk
CUST02333,Female,30,Semarang,92.5,87,3,42,919,Electronics,2,3,At Risk
CUST02334,Female,58,Palembang,14.9,12,105,2,133,Fashion,0,0,Champions
CUST02335,Male,57,Yogyakarta,30.6,15,95,2,223,Electronics,0,0,Champions
CUST02336,Male,29,Makassar,99.8,84,2,47,825,Electronics,2,3,At Risk
CUST02337,Male,47,Jakarta,48.4,40,57,5,160,Fashion,4,1,Lost Customers
CUST02338,Male,61,Medan,18.0,11,93,1,62,Fashion,0,0,Champions
CUST02339,Male,38,Jakarta,65.2,57,8,30,501,Fashion,1,4,Loyal Customers
CUST02340,Male,25,Yogyakarta,93.7,84,1,50,729,Home & Living,2,3,At Risk
CUST02341,Female,41,Makassar,54.2,37,58,11,105,Sports,4,1,Lost Customers
CUST02342,Male,50,Jakarta,65.3,63,8,29,481,Electronics,1,4,Loyal Customers
CUST02343,Male,52,Semarang,43.9,30,54,15,316,Food & Beverage,4,1,Lost Customers
CUST02344,Female,66,Palembang,26.9,13,91,6,63,Fashion,0,0,Champions
CUST02345,Male,44,Surabaya,52.7,35,58,7,261,Fashion,4,1,Lost Customers
CUST02346,Male,55,Surabaya,17.0,15,97,4,126,Home & Living,0,0,Champions
CUST02347,Female,27,Jakarta,29.6,56,9,2,365,Beauty,3,2,New Customers
CUST02348,Female,47,Semarang,66.4,64,6,28,418,Beauty,1,4,Loyal Customers
CUST02349,Female,45,Makassar,63.9,57,14,26,578,Electronics,1,4,Loyal Customers
CUST02350,Male,47,Jakarta,53.7,41,62,14,334,Food & Beverage,4,1,Lost Customers
CUST02351,Male,24,Yogyakarta,97.7,91,1,43,869,Fashion,2,3,At Risk
CUST02352,Female,26,Jakarta,97.3,89,13,45,997,Food & Beverage,2,3,At Risk
CUST02353,Female,27,Bandung,89.9,87,9,47,948,Beauty,2,3,At Risk
CUST02354,Male,65,Yogyakarta,20.1,8,94,4,10,Electronics,0,0,Champions
CUST02355,Male,59,Yogyakarta,20.0,12,95,1,10,Food & Beverage,0,0,Champions
CUST02356,Male,58,Jakarta,20.3,7,89,2,126,Fashion,0,0,Champions
CUST02357,Male,41,Palembang,70.5,57,18,28,587,Beauty,1,4,Loyal Customers
CUST02358,Male,49,Surabaya,75.2,65,18,28,406,Electronics,1,4,Loyal Customers
CUST02359,Female,64,Surabaya,20.5,11,91,1,10,Fashion,0,0,Champions
CUST02360,Male,42,Medan,64.6,58,5,31,620,Electronics,1,4,Loyal Customers
CUST02361,Male,60,Jakarta,13.6,14,102,1,10,Fashion,0,0,Champions
CUST02362,Female,43,Bandung,75.3,59,11,36,637,Food & Beverage,1,4,Loyal Customers
CUST02363,Female,56,Makassar,18.2,13,97,2,104,Electronics,0,0,Champions
CUST02364,Male,43,Bandung,43.8,42,55,12,192,Food & Beverage,4,1,Lost Customers
CUST02365,Male,23,Jakarta,39.6,46,12,1,200,Home & Living,3,2,New Customers
CUST02366,Male,45,Makassar,65.2,59,9,32,499,Electronics,1,4,Loyal Customers
CUST02367,Male,29,Jakarta,94.5,94,1,44,865,Home & Living,2,3,At Risk
CUST02368,Female,58,Makassar,21.9,11,96,3,10,Sports,0,0,Champions
CUST02369,Male,64,Yogyakarta,23.5,6,98,4,88,Electronics,0,0,Champions
CUST02370,Female,32,Semarang,94.1,86,7,46,936,Electronics,2,3,At Risk
CUST02371,Male,20,Jakarta,30.5,48,9,5,105,Fashion,3,2,New Customers
CUST02372,Female,63,Medan,15.8,17,103,5,57,Electronics,0,0,Champions
CUST02373,Male,49,Surabaya,53.8,31,59,9,80,Home & Living,4,1,Lost Customers
CUST02374,Female,22,Jakarta,44.8,51,7,7,282,Electronics,3,2,New Customers
CUST02375,Female,25,Semarang,103.6,85,2,41,966,Electronics,2,3,At Risk
CUST02376,Male,46,Surabaya,43.6,41,54,10,195,Fashion,4,1,Lost Customers
CUST02377,Male,29,Jakarta,95.1,95,8,47,751,Home & Living,2,3,At Risk
CUST02378,Female,24,Jakarta,31.8,44,9,2,152,Home & Living,3,2,New Customers
CUST02379,Female,28,Medan,89.8,85,1,43,885,Food & Beverage,2,3,At Risk
CUST02380,Male,49,Bandung,39.3,30,59,6,170,Fashion,4,1,Lost Customers
CUST02381,Male,45,Jakarta,44.6,37,59,14,238,Food & Beverage,4,1,Lost Customers
CUST02382,Female,64,Jakarta,29.0,10,97,2,63,Food & Beverage,0,0,Champions
CUST02383,Female,43,Yogyakarta,56.0,28,63,11,314,Home & Living,4,1,Lost Customers
CUST02384,Female,49,Palembang,49.2,27,57,10,190,Beauty,4,1,Lost Customers
CUST02385,Female,32,Surabaya,104.4,88,9,47,725,Electronics,2,3,At Risk
